2706;Barbie in 'A Christmas Carol';2008;English;68;On Christmas Eve, Kelly is reluctant to go to a Christmas Eve ball, so Barbie tells her the story of Eden Starling, a glamourous singing diva in the Victorian England and the owner of a theatre house. However, Eden is self-centred and loves only herself. She is frequently accompanied by her snooty cat, Chuzzlewit. She does not believe in Christmas and orders all her employees to work on Christmas.;1h 16m;ANIMATION,FAMILY
2707;Lemony Snicket's A Series of Unfortunate Events;2004;English;68;Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune. This movie is extremely alarming, an expression which here means "a thrilling misadventure involving three ingenious orphans and a villainous actor named Count Olaf (Jim Carrey) who wants their enormous fortune." It includes a suspicious fire, delicious pasta, Jim Carrey, poorly behaved looches, Billy Connolly, an incredibly deadly viper, Meryl Streep, and the voice of an imposter named Jude Law.;1h 48m;ADVENTURE,COMEDY,FAMILY
2708;Grandma's Boy;2006;English;68;Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But he gets kicked out of his apartment and is forced to move in with his grandmother.;1h 34m;COMEDY
2709;Mary Queen of Scots;2018;English;68;Mary Stuart, considered by many the legitimate sovereign of England, attempts to overthrow her cousin Queen Elizabeth I, only to find herself condemned to years of imprisonment before facing execution.;2h 5m;DRAMA,HISTORY
2710;Vicky Cristina Barcelona;2008;English;68;Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.;1h 36m;DRAMA,ROMANCE
2711;Robin Hood: Prince of Thieves;1991;English;68;When the dastardly Sheriff of Nottingham murders Robin's father, the legendary archer vows vengeance. To accomplish his mission, Robin joins forces with a band of exiled villagers (and comely Maid Marian), and together they battle to end the evil sheriff's reign of terror.;2h 23m;ADVENTURE,ACTION,DRAMA,ROMANCE
2712;Skins;2017;Spanish; Castilian;68;A story about four spanish people who see themselves as freaks and seldom go outside...;1h 18m;DRAMA,COMEDY
2713;Black or White;2014;English;68;A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.;2h 1m;DRAMA
2714;The Hunger Games: Mockingjay - Part 1;2014;English;68;Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.;2h 3m;SCIENCE FICTION,ADVENTURE,THRILLER
2715;Bravetown;2015;English;68;After an accidental drug overdose, a talented teenage DJ goes to live with his estranged father in a small Army town, where he gets to the bottom of his own pain and learns empathy for others.;1h 52m;DRAMA,MUSIC
2716;Mean Creek;2004;English;68;Teenagers living in small-town Oregon take a boat trip for a birthday celebration. When they get an idea to play a mean trick on the town bully, it suddenly goes too far. Soon they're forced to deal with the unexpected consequences of their actions.;1h 30m;CRIME,DRAMA
2717;While You Were Sleeping;1995;English;67;A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.;1h 43m;COMEDY,DRAMA,ROMANCE
2718;Bright Star;2009;English;68;In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.;1h 59m;DRAMA,ROMANCE
2719;Bottle Rocket;1996;English;68;Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.;1h 31m;COMEDY,CRIME,DRAMA
2720;The Young and Prodigious T.S. Spivet;2013;English;68;A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.;1h 45m;ADVENTURE,DRAMA,FAMILY
2721;Son of Rambow;2007;English;68;Will Proudfoot (Bill Milner) is looking for an escape from his family's stifling home life when he encounters Lee Carter (Will Poulter), the school bully. Armed with a video camera and a copy of "Rambo: First Blood", Lee plans to make cinematic history by filming his own action-packed video epic. Together, these two newfound friends-turned-budding-filmmakers quickly discover that their imaginative ― and sometimes mishap-filled ― cinematic adventure has begun to take on a life of its own!;1h 36m;COMEDY
2722;The Holiday Calendar;2018;English;68;A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.;1h 34m;ROMANCE,COMEDY,FAMILY
2723;Scanners;1981;English;68;Darryl Revok is the most powerful of all the scanners, and is the head of the underground scanner movement for world domination. Scanners have great psychic power, strong enough to control minds; they can inflict enormous pain/damage on their victims. Doctor Paul Ruth finds a scanner that Revok hasn't, and converts him to their cause - to destroy the underground movement.;1h 43m;HORROR,SCIENCE FICTION,THRILLER
2724;Iron Man 2;2010;English;67;With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.;2h 4m;ADVENTURE,ACTION,SCIENCE FICTION
2725;The Whistleblower;2010;English;67;Based on the experiences of Nebraska cop Kathryn Bolkovac (Rachel Weisz) who discovers a deadly sex trafficking ring while serving as a U.N. peacekeeper in post-war Bosnia. Risking her own life to save the lives of others, she uncovers an international conspiracy that is determined to stop her, no matter the cost.;1h 52m;DRAMA,THRILLER,CRIME
2726;Boundin';2003;English;67;On a high mountain plain lives a lamb with wool of such remarkable sheen that he breaks into high-steppin' dance. But there comes a day when he loses his lustrous coat and, along with it, his pride. It takes a wise jackalope - a horn-adorned rabbit - to teach the moping lamb that wooly or not, it's what's inside that'll help him rebound from life's troubles.;0h 5m;MUSIC,ANIMATION,FAMILY
2727;Death Proof;2007;English;67;Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.;1h 53m;ACTION,THRILLER
2728;The Bank Job;2008;English;67;Terry is a small-time car dealer trying to leave his shady past behind and start a family. Martine is a beautiful model from Terry's old neighbourhood who knows that Terry is no angel. When Martine proposes a foolproof plan to rob a bank, Terry recognises the danger but realises this may be the opportunity of a lifetime. As the resourceful band of thieves burrows its way into a safe-deposit vault at a Lloyds Bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from London's most notorious underworld gangsters to powerful government figures, and even the Royal Family. Although the heist makes headlines throughout Britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt.;1h 52m;THRILLER,CRIME,DRAMA
2729;Westworld;1973;English;68;In a futuristic resort, wealthy patrons can visit recreations of different time periods and experience their wildest fantasies with life-like robots. But when Richard Benjamin opts for the wild west, he gets more than he bargained for when a gunslinger robot goes berserk.;1h 28m;ACTION,ADVENTURE,DRAMA,HORROR,SCIENCE FICTION,THRILLER,WESTERN
2730;The World's End;2013;English;67;Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.;1h 49m;COMEDY,ACTION,SCIENCE FICTION
2731;Step Up All In;2014;English;67;All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.;1h 52m;ROMANCE,DRAMA,MUSIC
2732;Hairspray;1988;English;67;Ample teen Tracy Turnblad wants nothing more than to be on the hip local TV dance program, "The Corny Collins Show" -- and when her dream comes true, her lively moves and bubbly personality meet with unexpected popularity. But after witnessing firsthand the terrible state of race relations in 1960s Baltimore, Turnblad becomes an outspoken advocate for desegregation.;1h 32m;COMEDY,FAMILY,MUSIC
